Transaction ID,Timestamp,User ID,Transaction Amount (INR),Payment Method,Device Type,IP Address,Merchant Category,Transaction Status,Fraudulent,Previous Fraud Records,Credit Score,Transaction Location,Bank Name,Transaction Type,User Age,Is High-Risk Country
TXN00000158,2024-03-30 21:50:47.301682,USER7187,38092.9,Debit Card,Desktop,192.168.189.117,Retail,Success,1,9,391,Jaipur,SBI,Domestic,61,0
TXN00000159,2024-06-01 14:39:27.301682,USER8534,11920.0,UPI,Desktop,192.168.170.8,Retail,Success,0,6,809,Hyderabad,HDFC Bank,Domestic,42,0
TXN00000160,2024-09-30 14:09:36.301682,USER5384,36424.41,Debit Card,Mobile,192.168.124.203,Food Delivery,Success,0,7,898,Pune,Bank of Baroda,Domestic,55,0
TXN00000161,2024-11-08 05:43:55.301682,USER3687,18420.77,Net Banking,Mobile,999.999.999.999,Retail,Success,0,3,844,Pune,Punjab National Bank,P2P,70,0
TXN00000162,2024-12-06 17:23:44.301682,USER1403,31633.68,Wallet,Mobile,192.168.165.150,Food Delivery,Success,0,8,713,Bangalore,SBI,Domestic,33,0
TXN00000163,2024-07-14 11:25:22.301682,USER7651,31694.81,Wallet,Desktop,192.168.55.170,Online Shopping,Success,1,5,436,Ahmedabad,HDFC Bank,Merchant,49,0
TXN00000164,2024-05-09 22:20:08.301682,USER1301,26811.95,Debit Card,ATM,192.168.67.233,Online Shopping,Success,0,7,388,Jaipur,Axis Bank,International,46,0
TXN00000165,2024-10-02 22:34:53.301682,USER3690,4559.97,Wallet,Mobile,999.999.999.999,Gaming,Success,0,8,893,Chennai,HDFC Bank,Domestic,23,0
TXN00000166,2025-01-16 18:07:27.301682,USER8490,41773.36,Wallet,Desktop,192.168.161.222,Retail,Success,1,0,342,Mumbai,Bank of Baroda,Merchant,39,0
TXN00000167,2024-09-23 10:58:46.301682,USER5428,16072.96,Debit Card,Desktop,abc.def.ghi.jkl,Food Delivery,Failed,0,4,643,Mumbai,Kotak Mahindra Bank,Merchant,26,0
TXN00000168,2025-02-07 16:05:27.301682,USER5297,9366.6,Debit Card,POS,192.168.159.107,Online Shopping,Success,0,6,595,Chennai,Bank of Baroda,Domestic,27,0
TXN00000169,2024-06-26 02:42:08.301682,USER4245,2086.72,Net Banking,Mobile,192.168.58.224,Gaming,Failed,0,9,640,Delhi,HDFC Bank,P2P,72,0
TXN00000170,2024-10-04 06:23:47.301682,USER5241,29565.1,Credit Card,ATM,192.168.84.219,Retail,Success,0,1,617,Delhi,Bank of Baroda,Merchant,31,0
TXN00000171,2024-09-22 00:04:07.301682,USER7214,33894.34,UPI,POS,192.168.110.229,Retail,Pending,1,6,334,Kolkata,ICICI Bank,P2P,64,0
TXN00000172,2024-07-05 05:57:12.301682,USER6430,878.56,Debit Card,Mobile,192.168.66.47,Retail,Failed,0,6,470,Chennai,Kotak Mahindra Bank,P2P,56,0
TXN00000173,2024-10-20 05:34:28.301682,USER2027,25629.05,Debit Card,POS,192.168.71.69,Online Shopping,Success,0,2,822,Delhi,HDFC Bank,P2P,37,1
TXN00000174,2024-04-03 15:41:49.301682,USER6721,11363.46,Wallet,Mobile,192.168.119.140,Online Shopping,Success,0,8,685,Chennai,HDFC Bank,Merchant,22,0
TXN00000175,2024-12-13 21:29:41.301682,USER5334,32276.38,Net Banking,POS,192.168.0.18,Retail,Success,0,6,634,Hyderabad,SBI,Domestic,24,0
TXN00000176,2024-11-27 22:47:11.301682,USER4375,8759.6,Wallet,ATM,300.400.500.600,Online Shopping,Failed,0,9,378,Kolkata,HDFC Bank,Merchant,57,0
TXN00000177,2024-09-25 01:48:30.301682,USER6582,34562.34,Debit Card,POS,192.168.40.7,Retail,Success,1,4,432,Mumbai,Punjab National Bank,International,71,0
TXN00000178,2024-03-14 06:35:11.301682,USER8445,19367.43,Debit Card,POS,192.168.242.243,Bill Payment,Success,0,6,671,Bangalore,Punjab National Bank,International,73,0
TXN00000179,2025-01-09 15:03:58.301682,USER4213,46839.66,Wallet,POS,999.999.999.999,Online Shopping,Success,1,6,467,Chennai,Kotak Mahindra Bank,Domestic,31,0
TXN00000180,2024-11-02 20:18:32.301682,USER4371,6919.17,Debit Card,Mobile,192.168.176.205,Food Delivery,Success,0,5,535,Ahmedabad,Punjab National Bank,Merchant,74,0
TXN00000181,2024-05-01 02:23:38.301682,USER6861,17086.26,Credit Card,Mobile,192.168.228.192,Online Shopping,Success,0,3,832,Delhi,HDFC Bank,Merchant,32,1
TXN00000182,2024-09-24 18:56:09.301682,USER7279,5718.0,UPI,ATM,192.168.121.216,Retail,Success,0,7,792,Ahmedabad,SBI,International,34,0
TXN00000183,2024-05-05 15:12:08.301682,USER5875,46238.45,UPI,POS,192.168.208.193,Food Delivery,Success,0,1,626,Ahmedabad,Axis Bank,International,37,0
TXN00000184,2024-02-19 17:45:23.301682,USER9402,43873.1,UPI,Desktop,192.168.144.231,Gaming,Failed,1,7,454,Kolkata,SBI,Merchant,33,0
TXN00000185,2025-01-22 09:13:39.301682,USER7450,12934.18,Credit Card,POS,192.168.124.237,Food Delivery,Success,0,4,365,Chennai,SBI,Merchant,58,0
TXN00000186,2024-08-02 07:04:02.301682,USER5010,33016.2,Debit Card,Desktop,192.168.229.50,Food Delivery,Success,0,6,837,Pune,HDFC Bank,Domestic,38,0
TXN00000187,2024-07-13 09:30:51.301682,USER8141,40870.25,Wallet,Desktop,192.168.154.158,Online Shopping,Success,0,2,664,Kolkata,Axis Bank,Merchant,28,0
TXN00000188,2024-10-05 07:01:20.301682,USER9017,27782.28,Net Banking,POS,192.168.87.130,Travel,Failed,1,6,499,Jaipur,Bank of Baroda,P2P,21,0
TXN00000189,2024-11-14 14:48:03.301682,USER3199,26506.05,Debit Card,Desktop,192.168.110.174,Food Delivery,Success,0,8,811,Delhi,Punjab National Bank,Domestic,42,0
TXN00000190,2024-06-15 08:41:28.301682,USER3547,12130.52,Credit Card,Desktop,192.168.167.89,Food Delivery,Success,0,6,811,Kolkata,Kotak Mahindra Bank,P2P,19,0
TXN00000191,2024-05-05 20:44:01.301682,USER9640,4700.48,Credit Card,POS,192.168.248.59,Retail,Success,0,0,797,Pune,Punjab National Bank,International,19,0
TXN00000192,2024-11-09 23:51:29.301682,USER6155,44865.93,UPI,Mobile,192.168.211.82,Online Shopping,Success,1,8,339,Mumbai,Bank of Baroda,P2P,44,0
TXN00000193,2024-08-15 01:43:54.301682,USER8349,45025.88,Debit Card,POS,192.168.65.172,Retail,Success,0,6,571,Jaipur,Kotak Mahindra Bank,P2P,48,0
TXN00000194,2024-12-14 01:40:30.301682,USER1430,31673.42,UPI,ATM,abc.def.ghi.jkl,Online Shopping,Success,0,1,523,Ahmedabad,Punjab National Bank,International,64,0
TXN00000195,2024-02-12 19:20:53.301682,USER5579,16984.54,Net Banking,Desktop,192.168.57.222,Gaming,Success,0,4,459,Chennai,ICICI Bank,P2P,25,0
TXN00000196,2024-12-10 12:14:38.301682,USER8725,17493.02,UPI,ATM,192.168.153.211,Travel,Success,0,9,334,Chennai,SBI,Merchant,65,0
TXN00000197,2024-04-04 11:01:27.301682,USER5284,36311.49,Net Banking,Desktop,192.168.236.162,Food Delivery,Failed,0,1,698,Jaipur,SBI,International,25,0
TXN00000198,2024-06-27 19:17:39.301682,USER2908,44860.66,Credit Card,Mobile,192.168.208.226,Online Shopping,Success,0,6,725,Delhi,ICICI Bank,International,22,0
TXN00000199,2024-08-16 12:15:54.301682,USER1877,44359.97,UPI,Desktop,192.168.72.221,Food Delivery,Success,1,8,420,Kolkata,Bank of Baroda,Merchant,39,0
TXN00000200,2024-04-08 12:41:48.301682,USER3161,39004.78,UPI,POS,192.168.107.210,Food Delivery,Success,0,3,733,Hyderabad,HDFC Bank,Domestic,60,0
TXN00000201,2024-12-22 18:34:12.301682,USER3071,32119.48,Wallet,Desktop,192.168.101.30,Bill Payment,Success,0,2,715,Hyderabad,Kotak Mahindra Bank,Domestic,22,0
TXN00000202,2024-09-20 06:36:59.301682,USER5448,4252.79,Credit Card,ATM,192.168.82.128,Retail,Success,0,5,585,Ahmedabad,Punjab National Bank,Domestic,57,0
TXN00000203,2024-07-21 05:47:07.301682,USER5839,8123.35,Wallet,POS,192.168.228.110,Travel,Success,0,7,707,Bangalore,Kotak Mahindra Bank,International,65,0
TXN00000204,2024-11-02 10:40:15.301682,USER7952,44932.78,Net Banking,ATM,192.168.112.41,Online Shopping,Success,0,7,704,Ahmedabad,ICICI Bank,P2P,23,0
TXN00000205,2024-06-23 10:40:52.301682,USER3801,30341.13,Net Banking,Mobile,192.168.119.144,Gaming,Success,1,7,469,Lucknow,ICICI Bank,Merchant,55,0
TXN00000206,2025-02-06 09:57:05.301682,USER2454,509.39,Credit Card,ATM,192.168.31.124,Travel,Success,0,4,807,Chennai,Punjab National Bank,P2P,24,0
TXN00000207,2025-01-23 07:04:12.301682,USER8394,5118.5,Net Banking,ATM,192.168.102.61,Bill Payment,Success,0,5,635,Delhi,ICICI Bank,Merchant,35,0
TXN00000208,2025-01-31 19:53:43.301682,USER6893,33191.91,Credit Card,ATM,192.168.27.131,Retail,Success,0,1,787,Chennai,Axis Bank,Domestic,42,0
TXN00000209,2024-05-04 19:15:12.301682,USER4267,302.83,Net Banking,POS,192.168.26.144,Gaming,Success,0,5,530,Hyderabad,SBI,Domestic,20,0
TXN00000210,2024-08-21 19:19:42.301682,USER3828,8082.36,Debit Card,Mobile,192.168.15.143,Gaming,Success,0,4,399,Jaipur,Kotak Mahindra Bank,Domestic,42,0
TXN00000211,2024-08-28 20:01:21.301682,USER9483,27459.25,UPI,Mobile,192.168.28.220,Food Delivery,Success,0,2,301,Kolkata,HDFC Bank,Merchant,38,0
TXN00000212,2024-03-18 13:44:36.301682,USER4787,34610.17,Debit Card,Mobile,192.168.226.161,Retail,Success,0,7,808,Bangalore,Bank of Baroda,International,48,0
TXN00000213,2024-09-20 02:15:56.301682,USER1947,32615.46,Credit Card,ATM,192.168.1,Bill Payment,Pending,0,3,827,Delhi,Axis Bank,Merchant,63,1
TXN00000214,2024-07-04 23:19:25.301682,USER3751,11252.25,Credit Card,POS,192.168.198.236,Online Shopping,Success,0,1,562,Pune,SBI,International,66,0
TXN00000215,2024-02-26 20:44:34.301682,USER2995,35623.35,Debit Card,POS,192.168.174.177,Online Shopping,Success,0,2,698,Mumbai,Bank of Baroda,Domestic,59,0
TXN00000216,2024-10-24 04:22:55.301682,USER6256,11900.59,UPI,POS,192.168.177.202,Bill Payment,Success,0,1,322,Chennai,Axis Bank,International,33,0
TXN00000217,2025-01-14 00:03:17.301682,USER1230,16303.71,UPI,ATM,192.168.159.207,Food Delivery,Success,0,1,546,Chennai,SBI,Domestic,69,0
TXN00000218,2024-04-20 17:40:24.301682,USER3707,37337.25,Wallet,Mobile,192.168.9.138,Food Delivery,Success,1,2,556,Hyderabad,ICICI Bank,P2P,39,0
TXN00000219,2024-12-02 19:26:15.301682,USER3238,32499.16,Net Banking,ATM,192.168.1,Gaming,Success,1,6,368,Bangalore,Bank of Baroda,Merchant,68,1
TXN00000220,2024-04-01 15:56:31.301682,USER5074,42468.71,Wallet,POS, ,Retail,Success,0,9,863,Jaipur,HDFC Bank,International,46,0
TXN00000221,2024-09-17 13:57:42.301682,USER9941,32897.76,UPI,ATM,192.168.74.111,Gaming,Success,0,0,696,Hyderabad,ICICI Bank,International,29,0
TXN00000222,2024-11-18 00:41:27.301682,USER3345,28437.01,Debit Card,Desktop,192.168.255.97,Online Shopping,Success,0,9,866,Jaipur,Kotak Mahindra Bank,International,71,0
TXN00000223,2024-04-29 22:01:05.301682,USER4388,4729.05,Net Banking,Mobile,192.168.185.120,Bill Payment,Success,0,5,584,Pune,Kotak Mahindra Bank,International,63,0
TXN00000224,2024-09-05 19:32:46.301682,USER7508,18417.4,Debit Card,Mobile,192.168.74.221,Retail,Success,0,0,445,Jaipur,Kotak Mahindra Bank,P2P,60,0
TXN00000225,2024-04-21 01:20:44.301682,USER2798,13296.86,Wallet,POS,192.168.195.196,Bill Payment,Success,0,2,685,Delhi,Bank of Baroda,P2P,18,0
TXN00000226,2024-08-21 14:09:59.301682,USER3502,12237.28,Credit Card,ATM,192.168.40.196,Retail,Success,0,3,582,Delhi,Kotak Mahindra Bank,International,43,0
TXN00000227,2024-04-26 07:40:52.301682,USER1205,48651.88,Debit Card,POS,abc.def.ghi.jkl,Travel,Success,0,7,861,Ahmedabad,Axis Bank,P2P,27,0
TXN00000228,2024-07-07 14:41:24.301682,USER3452,19685.23,Wallet,ATM,192.168.59.122,Online Shopping,Success,1,1,597,Jaipur,HDFC Bank,Domestic,42,0
TXN00000229,2024-11-09 20:03:04.301682,USER6536,44607.73,Wallet,Desktop,192.168.168.10,Online Shopping,Success,1,6,800,Delhi,HDFC Bank,P2P,42,0
TXN00000230,2024-05-21 16:33:50.301682,USER2538,31575.37,Wallet,Mobile,abc.def.ghi.jkl,Travel,Success,0,2,521,Kolkata,Bank of Baroda,Merchant,60,0
TXN00000231,2024-03-19 14:48:47.301682,USER2906,39750.82,Credit Card,Mobile,192.168.195.38,Retail,Success,1,0,437,Kolkata,Kotak Mahindra Bank,Merchant,21,0
TXN00000232,2024-08-12 15:34:19.301682,USER2418,25156.72,Credit Card,ATM,192.168.239.188,Food Delivery,Success,0,5,820,Pune,SBI,Domestic,35,0
TXN00000233,2024-03-12 06:58:44.301682,USER2540,28866.35,Credit Card,Mobile,192.168.18.214,Retail,Success,0,1,814,Chennai,ICICI Bank,International,60,0
TXN00000234,2024-02-16 13:30:53.301682,USER4768,24651.26,Net Banking,ATM,192.168.1,Online Shopping,Success,0,2,641,Bangalore,Kotak Mahindra Bank,Domestic,25,0
TXN00000235,2024-05-09 09:42:06.301682,USER3168,9802.39,Credit Card,POS,192.168.112.237,Bill Payment,Pending,0,5,337,Lucknow,SBI,Domestic,24,0
TXN00000236,2025-01-22 01:01:04.301682,USER9717,36136.48,Credit Card,Desktop,192.168.1,Gaming,Success,0,2,758,Bangalore,Punjab National Bank,P2P,34,0
TXN00000237,2024-11-04 03:15:20.301682,USER4612,14074.58,Credit Card,ATM,192.168.169.117,Bill Payment,Success,0,4,369,Kolkata,HDFC Bank,International,23,0
TXN00000238,2024-09-05 15:04:39.301682,USER9120,1264.58,Debit Card,Desktop,192.168.150.171,Online Shopping,Success,0,2,880,Mumbai,ICICI Bank,P2P,59,0
TXN00000239,2024-04-30 08:47:39.301682,USER7678,32291.34,Credit Card,POS,192.168.50.161,Bill Payment,Success,1,6,301,Ahmedabad,HDFC Bank,P2P,61,0
TXN00000240,2024-03-31 18:21:13.301682,USER2568,8896.68,Net Banking,POS,300.400.500.600,Food Delivery,Success,0,6,435,Pune,HDFC Bank,International,38,0
TXN00000241,2024-09-17 09:35:40.301682,USER2917,47025.91,Wallet,POS,192.168.141.135,Food Delivery,Success,0,0,512,Pune,Axis Bank,International,19,0
TXN00000242,2024-07-21 18:48:58.301682,USER5091,47698.73,Debit Card,ATM,192.168.97.173,Retail,Pending,1,5,382,Kolkata,ICICI Bank,P2P,30,0
TXN00000243,2024-04-23 10:43:34.301682,USER5907,45747.48,UPI,Desktop,192.168.1,Bill Payment,Success,0,2,654,Bangalore,Axis Bank,P2P,49,0
TXN00000244,2024-03-20 08:44:00.301682,USER9967,18539.43,Credit Card,Desktop,192.168.166.21,Bill Payment,Success,0,6,440,Jaipur,Punjab National Bank,Merchant,30,0
TXN00000245,2025-02-10 23:34:54.301682,USER1122,822.06,Wallet,Mobile,192.168.74.63,Online Shopping,Success,0,0,899,Lucknow,Bank of Baroda,Domestic,46,0
TXN00000246,2024-10-02 06:12:04.301682,USER3006,46419.51,Wallet,ATM,192.168.90.124,Retail,Success,0,9,695,Kolkata,Kotak Mahindra Bank,Domestic,22,0
TXN00000247,2025-01-24 20:48:47.301682,USER8943,21437.8,Debit Card,Mobile,192.168.146.210,Retail,Success,0,2,540,Kolkata,ICICI Bank,P2P,71,0
TXN00000248,2024-12-25 22:33:04.301682,USER3176,48334.41,UPI,Mobile,192.168.126.158,Bill Payment,Success,0,9,600,Kolkata,SBI,P2P,43,0
TXN00000249,2024-11-03 09:23:00.301682,USER9682,48182.82,Net Banking,ATM,192.168.239.155,Gaming,Success,1,1,440,Kolkata,HDFC Bank,P2P,55,1
TXN00000250,2024-10-01 01:27:48.301682,USER7082,42657.82,Wallet,Mobile,192.168.94.243,Bill Payment,Success,1,7,451,Kolkata,HDFC Bank,Merchant,49,0
TXN00000251,2024-04-25 05:00:16.301682,USER7701,14757.72,Wallet,Mobile,192.168.29.107,Bill Payment,Success,0,7,513,Hyderabad,Axis Bank,P2P,65,0
TXN00000252,2024-12-21 10:40:38.301682,USER7629,19285.63,Wallet,Mobile,192.168.66.50,Bill Payment,Failed,0,8,773,Delhi,Punjab National Bank,Merchant,35,0
TXN00000253,2024-10-28 07:17:34.301682,USER2358,42564.28,Wallet,POS,192.168.137.55,Food Delivery,Success,1,8,488,Mumbai,Axis Bank,P2P,34,0
TXN00000254,2024-09-17 03:44:48.301682,USER9304,15880.25,Debit Card,ATM,192.168.1,Travel,Success,0,1,432,Ahmedabad,Punjab National Bank,International,37,1
TXN00000255,2024-12-22 05:34:32.301682,USER2517,8516.16,UPI,POS,192.168.23.246,Retail,Success,0,6,379,Chennai,Axis Bank,Merchant,32,0
TXN00000256,2025-02-08 08:27:29.301682,USER8205,27862.22,Wallet,Mobile,192.168.17.138,Travel,Success,0,6,400,Bangalore,ICICI Bank,P2P,32,0
TXN00000257,2024-12-20 16:41:51.301682,USER1700,46810.93,Net Banking,Mobile,192.168.38.67,Food Delivery,Success,0,3,657,Jaipur,HDFC Bank,P2P,64,0
TXN00000258,2024-12-23 10:44:51.301682,USER6518,34816.69,Net Banking,POS,192.168.76.10,Gaming,Success,1,5,363,Bangalore,Punjab National Bank,Domestic,21,0
TXN00000259,2024-05-21 11:31:18.301682,USER1744,28524.56,Credit Card,Mobile,192.168.93.75,Online Shopping,Success,0,0,823,Chennai,Punjab National Bank,International,26,0
TXN00000260,2024-10-07 18:10:13.301682,USER3196,4903.97,Wallet,ATM,abc.def.ghi.jkl,Gaming,Pending,0,5,664,Delhi,SBI,Domestic,61,0
TXN00000261,2025-01-08 07:43:27.301682,USER5379,30769.61,Wallet,Desktop,192.168.89.42,Retail,Success,1,0,408,Kolkata,Punjab National Bank,P2P,63,1
TXN00000262,2024-03-17 22:29:19.301682,USER5028,49503.19,Wallet,POS,192.168.2.42,Online Shopping,Success,1,4,486,Jaipur,Bank of Baroda,P2P,50,0
TXN00000263,2024-11-07 08:57:34.301682,USER4949,7047.2,Wallet,Desktop,192.168.252.243,Travel,Success,0,3,704,Mumbai,Punjab National Bank,P2P,27,0
TXN00000264,2025-01-04 05:25:21.301682,USER1658,25940.57,Wallet,Desktop,192.168.62.123,Gaming,Success,0,5,651,Bangalore,ICICI Bank,Merchant,64,0
TXN00000265,2024-08-03 20:53:46.301682,USER2207,43874.78,Net Banking,Desktop,192.168.191.75,Retail,Success,0,4,505,Lucknow,Bank of Baroda,P2P,60,0
TXN00000266,2024-06-19 18:51:38.301682,USER6539,37051.39,UPI,POS,192.168.121.50,Gaming,Success,1,4,346,Mumbai,HDFC Bank,Merchant,18,0
TXN00000267,2024-10-28 03:38:55.301682,USER5714,34865.94,UPI,Mobile,192.168.194.84,Online Shopping,Success,1,2,398,Chennai,Kotak Mahindra Bank,P2P,57,0
TXN00000268,2025-01-14 10:21:49.301682,USER4663,35139.08,Credit Card,ATM,300.400.500.600,Online Shopping,Success,0,9,804,Chennai,Kotak Mahindra Bank,International,70,0
TXN00000269,2024-06-17 19:40:29.301682,USER1464,18006.58,Net Banking,Mobile,192.168.216.190,Gaming,Success,0,1,533,Hyderabad,Bank of Baroda,International,26,0
TXN00000270,2024-04-06 18:47:51.301682,USER9424,14714.91,Wallet,ATM,192.168.135.41,Food Delivery,Success,0,6,722,Chennai,Axis Bank,Merchant,39,0
TXN00000271,2024-07-11 16:39:44.301682,USER5981,40477.59,UPI,Mobile,192.168.19.209,Gaming,Success,0,9,889,Ahmedabad,Punjab National Bank,International,43,0
TXN00000272,2024-05-16 20:44:35.301682,USER3723,40515.16,Debit Card,Desktop,192.168.134.119,Travel,Pending,0,7,516,Ahmedabad,Bank of Baroda,International,52,0
TXN00000273,2024-11-27 01:54:13.301682,USER4707,43360.26,Debit Card,Desktop,192.168.1,Gaming,Success,1,4,473,Kolkata,Axis Bank,International,50,0
TXN00000274,2024-02-23 23:38:35.301682,USER6413,45666.37,Debit Card,ATM,192.168.122.96,Gaming,Pending,0,8,740,Hyderabad,Axis Bank,Domestic,27,0
TXN00000275,2025-01-20 14:59:15.301682,USER3531,25591.55,Wallet,POS,192.168.161.82,Food Delivery,Success,0,0,405,Hyderabad,HDFC Bank,Domestic,55,0
TXN00000276,2024-04-23 14:30:01.301682,USER2243,25100.74,Wallet,Mobile,192.168.145.4,Bill Payment,Pending,0,2,710,Chennai,Axis Bank,International,36,0
TXN00000277,2024-03-15 08:41:58.301682,USER4664,39924.84,Credit Card,Desktop,192.168.30.27,Online Shopping,Success,0,7,712,Chennai,SBI,P2P,21,0
TXN00000278,2024-07-29 17:33:46.301682,USER4688,32515.7,Credit Card,ATM,192.168.185.197,Travel,Success,1,4,412,Delhi,SBI,P2P,36,0
TXN00000279,2024-10-05 16:38:49.301682,USER8763,35113.25,Credit Card,Mobile,192.168.82.139,Retail,Success,1,1,445,Kolkata,Kotak Mahindra Bank,P2P,24,0
TXN00000280,2024-03-07 18:24:05.301682,USER9254,39799.84,Debit Card,ATM,192.168.47.161,Online Shopping,Success,1,9,383,Pune,ICICI Bank,International,29,0
TXN00000281,2024-10-02 16:54:33.301682,USER2377,44505.77,Wallet,POS,192.168.141.102,Online Shopping,Success,0,8,812,Bangalore,Punjab National Bank,International,44,0
TXN00000282,2024-05-12 10:51:23.301682,USER9186,16932.86,Debit Card,POS,192.168.129.62,Bill Payment,Success,0,0,835,Lucknow,HDFC Bank,P2P,49,0
TXN00000283,2025-01-08 04:45:21.301682,USER8689,18810.37,Credit Card,Mobile,192.168.226.134,Online Shopping,Success,0,2,597,Hyderabad,ICICI Bank,Domestic,44,0
TXN00000284,2024-06-14 21:24:54.301682,USER3554,4744.4,Wallet,POS,192.168.113.5,Online Shopping,Success,0,3,487,Jaipur,Axis Bank,Domestic,74,0
TXN00000285,2024-08-07 21:38:16.301682,USER5409,28935.09,Net Banking,Mobile,192.168.142.19,Food Delivery,Success,0,6,410,Hyderabad,HDFC Bank,Domestic,38,0
TXN00000286,2024-07-06 05:37:26.301682,USER8381,1845.32,UPI,Mobile,192.168.94.241,Food Delivery,Success,0,3,835,Lucknow,Axis Bank,Domestic,71,0
TXN00000287,2024-12-30 01:50:52.301682,USER1772,23306.62,UPI,POS,192.168.31.209,Food Delivery,Success,0,1,355,Pune,ICICI Bank,Merchant,22,0
TXN00000288,2024-06-01 09:17:47.301682,USER3151,27155.1,Credit Card,ATM,300.400.500.600,Food Delivery,Success,0,1,880,Delhi,Kotak Mahindra Bank,Merchant,36,0
TXN00000289,2024-04-29 17:52:26.301682,USER1397,14362.74,Debit Card,ATM,192.168.121.122,Food Delivery,Failed,0,9,773,Chennai,SBI,P2P,68,0
TXN00000290,2024-06-03 02:45:07.301682,USER5664,29562.12,Net Banking,Mobile,192.168.217.43,Travel,Success,0,0,829,Kolkata,SBI,Merchant,69,0
TXN00000291,2024-09-01 03:27:58.301682,USER1622,1573.49,Wallet,Desktop,192.168.137.179,Retail,Pending,0,6,748,Delhi,SBI,Merchant,70,0
TXN00000292,2024-06-06 15:26:29.301682,USER8719,1915.54,Debit Card,Mobile,192.168.15.134,Bill Payment,Success,1,8,693,Mumbai,HDFC Bank,Domestic,24,0
TXN00000293,2024-07-16 13:55:20.301682,USER8461,41138.9,Credit Card,ATM,192.168.125.181,Gaming,Pending,0,9,807,Jaipur,Axis Bank,Merchant,31,0
TXN00000294,2024-04-03 05:15:22.301682,USER1882,18041.52,Debit Card,Mobile,192.168.75.77,Travel,Success,0,1,869,Pune,SBI,International,26,0
TXN00000295,2024-07-23 14:23:42.301682,USER7465,6396.67,Credit Card,ATM,192.168.59.54,Food Delivery,Success,0,6,462,Ahmedabad,Axis Bank,International,54,0
TXN00000296,2024-05-17 17:52:24.301682,USER2295,26136.05,UPI,POS,192.168.1,Bill Payment,Success,0,7,518,Chennai,SBI,International,67,0
TXN00000297,2024-06-25 10:09:32.301682,USER5023,38511.18,UPI,Mobile,192.168.188.243,Gaming,Success,0,2,630,Chennai,ICICI Bank,Domestic,26,0
TXN00000298,2024-12-21 10:02:50.301682,USER7037,10830.26,Debit Card,Mobile,192.168.245.137,Online Shopping,Success,0,3,750,Mumbai,Bank of Baroda,International,22,0
TXN00000299,2024-12-24 18:12:12.301682,USER8584,31163.38,Net Banking,POS, ,Travel,Success,0,8,583,Bangalore,Kotak Mahindra Bank,International,71,0
TXN00000300,2024-03-17 06:55:15.301682,USER8211,4313.11,Wallet,POS,192.168.216.162,Online Shopping,Success,0,3,438,Pune,Axis Bank,International,65,1
TXN00000301,2024-07-14 00:14:35.301682,USER6337,2631.5,Credit Card,Desktop,192.168.42.241,Bill Payment,Success,0,5,814,Lucknow,HDFC Bank,International,26,0
TXN00000302,2024-08-26 13:19:11.301682,USER6331,26591.16,Wallet,POS,192.168.193.193,Retail,Success,0,7,803,Jaipur,SBI,P2P,69,0
TXN00000303,2024-10-26 19:27:50.301682,USER7924,27054.72,UPI,Desktop,192.168.1,Retail,Success,0,9,655,Ahmedabad,ICICI Bank,Domestic,60,0
